userId,application,laptop,cpu,gpu,storage,ram,battery
53,PCMark 10 - Digital Content Creation,Microsoft Surface Laptop 3 15 Ryzen 7,Ryzen 7 3780U,Vega 11,512GB,16GB,46Wh
53,PCMark 10 - Digital Content Creation,Dell Latitude 13 7390 2-in-1,Core i7-8650U,UHD 620,512GB,16GB,60Wh
53,PCMark 10 - Digital Content Creation,HP Envy 13,Core i7-8565U,MX250,512GB,16GB,52Wh
53,PCMark 10 - Digital Content Creation,MSI GT75 Titan,Core i9-8950HK,GTX 1080,512GB,32GB,90Wh
53,PCMark 10 - Digital Content Creation,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB,6GB,37Wh
53,PCMark 10 - Digital Content Creation,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB,8GB,27Wh
53,PCMark 10 - Digital Content Creation,Acer Nitro 5 2020,AMD Ryzen 5 4600H,Radeon Vega 6 + GTX 1650,256GB,8GB,51Wh
53,PCMark 10 - Digital Content Creation,Acer Swift 3 SF314-42,Ryzen 7 4700U,Vega 7,512GB,8GB,48Wh
53,PCMark 10 - Digital Content Creation,Acer Nitro 5 2019,AMD Ryzen 5 2500U,Radeon Vega 8 + RX 560X,256GB,8GB,47Wh
54,PCMark 10 - Overall,Microsoft Surface Book 2 15,Core i7-8650U,HD 620 + GTX 1060,1024GB,16GB,85Wh
54,PCMark 10 - Overall,MSI GE75 Raider,Core i9-9880H,UHD 630 + RTX 2080,1TB,32GB,65Wh
54,PCMark 10 - Overall,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB,16GB,46Wh
54,PCMark 10 - Overall,Dell XPS 13 (9300) FHD,Core i7-1065G7,HD 4000,256GB,16GB,52Wh
54,PCMark 10 - Overall,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB,12GB,60Wh
54,PCMark 10 - Overall,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB,8GB,47Wh
54,PCMark 10 - Overall,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB,8GB,48Wh
54,PCMark 10 - Overall,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB,16GB,55Wh
54,PCMark 10 - Overall,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB,8GB,38Wh
54,PCMark 10 - Overall,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1,32GB,84Wh
54,PCMark 10 - Overall,Chuwi LapBook SE,Intel Celeron N4100,Intel UHD 600,32GB,4GB,37Wh
54,PCMark 10 - Overall,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
54,PCMark 10 - Overall,Lenovo ThinkPad A285,Ryzen 5 Pro 2500U,Vega 8,512,8GB,48Wh
54,PCMark 10 - Overall,Huawei MateBook X Pro,Core i7-8550U,UHD630 + MX150,512GB,16GB,57Wh
54,PCMark 10 - Overall,ASUS ZenBook 3 UX490UA,Core i7-8550U,HD620,512GB,16GB,46Wh
54,PCMark 10 - Overall,Clevo P775TM1-G (Eurocom Sky X7C),Core i9-9900K,RTX 2080,512GB,64GB,80Wh
54,PCMark 10 - Overall,Razer Blade 15,Core i7-10750H,RTX 3070,512GB,16GB,65Wh
54,PCMark 10 - Overall,Microsoft Surface Laptop 4 15 Ryzen 7,Ryzen 7 4980U,Vega 8,512GB,16GB,46Wh
54,PCMark 10 - Overall,MSI Prestige 14 Evo,Core i7-1185G7,Xe Graphics,512GB,16GB,52Wh
54,PCMark 10 - Overall,Dell XPS 13 2-in-1 (7390),Core i7-1065G7,Iris Plus Graphics,512GB,16GB,50Wh
54,PCMark 10 - Overall,Microsoft Surface Laptop 3 15 Ryzen 7,Ryzen 7 3780U,Vega 11,512GB,16GB,46Wh
54,PCMark 10 - Overall,Dell XPS 15 (9560),Core i7-7700HQ,HD 630 + GTX 1050,512GB,16GB,97Wh
54,PCMark 10 - Overall,Dell Latitude 13 7390 2-in-1,Core i7-8650U,UHD 620,512GB,16GB,60Wh
54,PCMark 10 - Overall,HP Envy 13,Core i7-8565U,MX250,512GB,16GB,52Wh
54,PCMark 10 - Overall,MSI GT75 Titan,Core i9-8950HK,GTX 1080,512GB,32GB,90Wh
54,PCMark 10 - Overall,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB,6GB,37Wh
54,PCMark 10 - Overall,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB,8GB,27Wh
54,PCMark 10 - Overall,Acer Nitro 5 2020,AMD Ryzen 5 4600H,Radeon Vega 6 + GTX 1650,256GB,8GB,51Wh
54,PCMark 10 - Overall,Acer Swift 3 SF314-42,Ryzen 7 4700U,Vega 7,512GB,8GB,48Wh
54,PCMark 10 - Overall,Acer Nitro 5 2019,AMD Ryzen 5 2500U,Radeon Vega 8 + RX 560X,256GB,8GB,47Wh
55,PCMark 10 - Productivity,Microsoft Surface Book 2 15,Core i7-8650U,HD 620 + GTX 1060,1024GB,16GB,85Wh
55,PCMark 10 - Productivity,MSI GE75 Raider,Core i9-9880H,UHD 630 + RTX 2080,1TB,32GB,65Wh
55,PCMark 10 - Productivity,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB,16GB,46Wh
55,PCMark 10 - Productivity,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB,12GB,60Wh
55,PCMark 10 - Productivity,Dell XPS 13 (9300) FHD,Core i7-1065G7,HD 4000,256GB,16GB,52Wh
55,PCMark 10 - Productivity,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB,16GB,55Wh
55,PCMark 10 - Productivity,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB,8GB,47Wh
55,PCMark 10 - Productivity,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB,8GB,48Wh
55,PCMark 10 - Productivity,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB,8GB,38Wh
55,PCMark 10 - Productivity,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1,32GB,84Wh
55,PCMark 10 - Productivity,Chuwi LapBook SE,Intel Celeron N4100,Intel UHD 600,32GB,4GB,37Wh
55,PCMark 10 - Productivity,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
55,PCMark 10 - Productivity,Lenovo ThinkPad A285,Ryzen 5 Pro 2500U,Vega 8,512,8GB,48Wh
55,PCMark 10 - Productivity,Huawei MateBook X Pro,Core i7-8550U,UHD630 + MX150,512GB,16GB,57Wh
55,PCMark 10 - Productivity,ASUS ZenBook 3 UX490UA,Core i7-8550U,HD620,512GB,16GB,46Wh
55,PCMark 10 - Productivity,Clevo P775TM1-G (Eurocom Sky X7C),Core i9-9900K,RTX 2080,512GB,64GB,80Wh
55,PCMark 10 - Productivity,Razer Blade 15,Core i7-10750H,RTX 3070,512GB,16GB,65Wh
55,PCMark 10 - Productivity,Microsoft Surface Laptop 4 15 Ryzen 7,Ryzen 7 4980U,Vega 8,512GB,16GB,46Wh
55,PCMark 10 - Productivity,Dell XPS 13 2-in-1 (7390),Core i7-1065G7,Iris Plus Graphics,512GB,16GB,50Wh
55,PCMark 10 - Productivity,MSI Prestige 14 Evo,Core i7-1185G7,Xe Graphics,512GB,16GB,52Wh
55,PCMark 10 - Productivity,Microsoft Surface Laptop 3 15 Ryzen 7,Ryzen 7 3780U,Vega 11,512GB,16GB,46Wh
55,PCMark 10 - Productivity,HP Envy 13,Core i7-8565U,MX250,512GB,16GB,52Wh
55,PCMark 10 - Productivity,Dell XPS 15 (9560),Core i7-7700HQ,HD 630 + GTX 1050,512GB,16GB,97Wh
55,PCMark 10 - Productivity,Dell Latitude 13 7390 2-in-1,Core i7-8650U,UHD 620,512GB,16GB,60Wh
55,PCMark 10 - Productivity,MSI GT75 Titan,Core i9-8950HK,GTX 1080,512GB,32GB,90Wh
55,PCMark 10 - Productivity,Chuwi LapBook 12.3,Intel Celeron N3450,Intel HD 500,64GB,6GB,37Wh
55,PCMark 10 - Productivity,Microsoft Surface Go LTE,Pentium Gold 4415Y,HD 615,128GB,8GB,27Wh
55,PCMark 10 - Productivity,Acer Swift 3 SF314-42,Ryzen 7 4700U,Vega 7,512GB,8GB,48Wh
55,PCMark 10 - Productivity,Acer Nitro 5 2020,AMD Ryzen 5 4600H,Radeon Vega 6 + GTX 1650,256GB,8GB,51Wh
55,PCMark 10 - Productivity,Acer Nitro 5 2019,AMD Ryzen 5 2500U,Radeon Vega 8 + RX 560X,256GB,8GB,47Wh
56,PCMark 10 Modern Office Battery,Dell XPS 13 (9300) FHD,Core i7-1065G7,HD 4000,256GB,16GB,52Wh
56,PCMark 10 Modern Office Battery,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB,16GB,46Wh
56,PCMark 10 Modern Office Battery,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
56,PCMark 10 Modern Office Battery,MSI Prestige 14 Evo,Core i7-1185G7,Xe Graphics,512GB,16GB,52Wh
56,PCMark 10 Modern Office Battery,Microsoft Surface Laptop 4 15 Ryzen 7,Ryzen 7 4980U,Vega 8,512GB,16GB,46Wh
56,PCMark 10 Modern Office Battery,Razer Blade 15,Core i7-10750H,RTX 3070,512GB,16GB,65Wh
56,PCMark 10 Modern Office Battery,Acer Swift 3 SF314-42,Ryzen 7 4700U,Vega 7,512GB,8GB,48Wh
56,PCMark 10 Modern Office Battery,Acer Nitro 5 2020,AMD Ryzen 5 4600H,Radeon Vega 6 + GTX 1650,256GB,8GB,51Wh
57,PCMark 10 System Drive Benchmark Average Access Time,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB,16GB,46Wh
57,PCMark 10 System Drive Benchmark Average Access Time,Dell XPS 13 (9300) FHD,Core i7-1065G7,HD 4000,256GB,16GB,52Wh
57,PCMark 10 System Drive Benchmark Average Access Time,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
57,PCMark 10 System Drive Benchmark Average Access Time,MSI Prestige 14 Evo,Core i7-1185G7,Xe Graphics,512GB,16GB,52Wh
57,PCMark 10 System Drive Benchmark Average Access Time,Razer Blade 15,Core i7-10750H,RTX 3070,512GB,16GB,65Wh
57,PCMark 10 System Drive Benchmark Average Access Time,Microsoft Surface Laptop 4 15 Ryzen 7,Ryzen 7 4980U,Vega 8,512GB,16GB,46Wh
57,PCMark 10 System Drive Benchmark Average Access Time,Acer Nitro 5 2020,AMD Ryzen 5 4600H,Radeon Vega 6 + GTX 1650,256GB,8GB,51Wh
57,PCMark 10 System Drive Benchmark Average Access Time,Acer Swift 3 SF314-42,Ryzen 7 4700U,Vega 7,512GB,8GB,48Wh
58,PCMark 10 System Drive Benchmark Score,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB,16GB,46Wh
58,PCMark 10 System Drive Benchmark Score,Dell XPS 13 (9300) FHD,Core i7-1065G7,HD 4000,256GB,16GB,52Wh
58,PCMark 10 System Drive Benchmark Score,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
58,PCMark 10 System Drive Benchmark Score,MSI Prestige 14 Evo,Core i7-1185G7,Xe Graphics,512GB,16GB,52Wh
58,PCMark 10 System Drive Benchmark Score,Razer Blade 15,Core i7-10750H,RTX 3070,512GB,16GB,65Wh
58,PCMark 10 System Drive Benchmark Score,Microsoft Surface Laptop 4 15 Ryzen 7,Ryzen 7 4980U,Vega 8,512GB,16GB,46Wh
58,PCMark 10 System Drive Benchmark Score,Acer Nitro 5 2020,AMD Ryzen 5 4600H,Radeon Vega 6 + GTX 1650,256GB,8GB,51Wh
58,PCMark 10 System Drive Benchmark Score,Acer Swift 3 SF314-42,Ryzen 7 4700U,Vega 7,512GB,8GB,48Wh
59,PCMark 7 (2013),MSI GX60,A10-4600M,HD 7970M Enduro,1TB,8GB,86Wh
59,PCMark 7 (2013),Clevo P177SM (Eurocom X5),Core i7-4930MX,GTX 780M,120GB,32GB,87Wh
59,PCMark 7 (2013),AMD Trinity Prototype,A10-4600M,HD 7660G,120GB,4GB,56Wh
59,PCMark 7 (2013),Dell XPS 13 (9343) FHD,Core i5-5200U,HD 4000,128GB,4GB,52Wh
59,PCMark 7 (2013),Sony VAIO Pro 13,Core i5-4200U,HD 4400,128GB,4GB,37Wh
59,PCMark 7 (2013),Dell Latitude 12 E5250,Core i5-4310U,HD 4400,128GB,8GB,51Wh
59,PCMark 7 (2013),Microsoft Surface Pro,Core i5-3317U,HD4000,128GB,4GB,42Wh
59,PCMark 7 (2013),MSI GE40,Core i7-4702MQ,GTX 760M,128GB,8GB,65Wh
59,PCMark 7 (2013),Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB,16GB,75Wh
59,PCMark 7 (2013),Lenovo Ideapad Y700,Core i7-6700HQ,GTX 960M,128GB,16GB,60Wh
59,PCMark 7 (2013),Lenovo ThinkPad X1 Carbon,Core i5-3427U,HD 4000,180GB,4GB,45Wh
59,PCMark 7 (2013),HP EliteBook Folio 9470m,Core i5-3427U,HD 4000,180GB,4GB,52Wh
59,PCMark 7 (2013),MSI GT70 GTX 880M Edition,Core i7-4800MQ,GTX 880M 8GB GDDR5 + HD 4600,1TB,12GB,87Wh
59,PCMark 7 (2013),MSI GE60 Apache Pro,Core i7-4700HQ,GTX 860M 2GB GDDR5 + HD 4600,1TB,8GB,49Wh
59,PCMark 7 (2013),Acer Aspire V7-482PG-9884,Core i7-4500U,GT 750M 4GB DDR3 + HD 4400,1TB,12GB,53Wh
59,PCMark 7 (2013),MSI GT83VR Titan,Core i7-7920HQ,GTX 1080 SLI,1TB,64GB,75Wh
59,PCMark 7 (2013),MSI GT80 Titan,Core i7-5700HQ,GTX 980M SLI,256GB,16GB,80Wh
59,PCMark 7 (2013),Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB,16GB,82Wh
59,PCMark 7 (2013),Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB,16GB,82Wh
59,PCMark 7 (2013),ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB,24GB,90Wh
59,PCMark 7 (2013),iBuyPower M1771 (MSI GS70),Core i7-4700HQ,GTX 765M,256GB,16GB,64Wh
59,PCMark 7 (2013),Razer Blade 14 (Early 2015),Core i7-4720HQ,GTX 970M,256GB,16GB,70Wh
59,PCMark 7 (2013),ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB,16GB,62Wh
59,PCMark 7 (2013),Razer Blade 14,Core i7-4702HQ,GTX 765M,256GB,8GB,70Wh
59,PCMark 7 (2013),Razer Blade 14 (Early 2014),Core i7-4702HQ,GTX 870M,256GB,8GB,70Wh
59,PCMark 7 (2013),Alienware 17,Core i7-4800MQ,GTX 780M,256GB,16GB,87Wh
59,PCMark 7 (2013),Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB,8GB,39Wh
59,PCMark 7 (2013),Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB,8GB,70Wh
59,PCMark 7 (2013),Acer Aspire S7-393 (Broadwell ULT),Core i7-5500U,HD 5500,256GB,8GB,46Wh
59,PCMark 7 (2013),Acer Aspire R 13,Core i7-5500U,HD 5500,256GB,8GB,50Wh
59,PCMark 7 (2013),Toshiba Kirabook,Core i7-3537U,HD 4000,256GB,8GB,52Wh
59,PCMark 7 (2013),Acer Aspire S7-392 (Haswell ULT),Core i7-4500U,HD 4400,256GB,8GB,46Wh
59,PCMark 7 (2013),HP ZBook 14,Core i7-4600U,FirePro M4100 1GB GDDR5 + HD 4600,256GB,16GB,50Wh
59,PCMark 7 (2013),Lenovo ThinkPad T450s,Core i5-5300U,HD 5500,256GB,8GB,46Wh
59,PCMark 7 (2013),Microsoft Surface Pro 3,Core i5-4300U,HD4400,256GB,8GB,42Wh
59,PCMark 7 (2013),Acer Aspire S7-391-9886,Core i7-3517U,HD 4000,256GB,6GB,36Wh
59,PCMark 7 (2013),Dell XPS 13 (9343) QHD+,Core i5-5200U,HD 4000,256GB,8GB,52Wh
59,PCMark 7 (2013),Microsoft Surface Pro 2,Core i5-4200U,HD4400,256GB,8GB,42Wh
59,PCMark 7 (2013),Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB,4GB,55Wh
59,PCMark 7 (2013),Apple 13-inch MacBook Air (Early 2014),Core i5-4260U,HD 5000,256GB,4GB,54Wh
59,PCMark 7 (2013),Dell XPS 12,Core i7-3517U,HD 4000,256GB,8GB,47Wh
59,PCMark 7 (2013),Dell XPS 13 (Q1 2013),Core i5-3337U,HD 4000,256GB,8GB,47Wh
59,PCMark 7 (2013),Lenovo Yoga 3 Pro,Core M-5Y71,HD5300,256GB,8GB,44Wh
59,PCMark 7 (2013),ASUS Zenbook UX305,Core M-5Y10,HD 5300,256GB,8GB,45Wh
59,PCMark 7 (2013),AMD Kabini (SSD),A4-5000M,8830M,256GB,4GB,48Wh
59,PCMark 7 (2013),MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB,16GB,52Wh
59,PCMark 7 (2013),ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB,8GB,72Wh
59,PCMark 7 (2013),AMD Kabini (HDD),A4-5000M,8830M,320GB,4GB,48Wh
59,PCMark 7 (2013),MSI GT70 Dragon,Core i7-4700MQ,GTX 780M,3x128GB,32GB,87Wh
59,PCMark 7 (2013),Clevo W740SU (AVADirect),Core i7-4750HQ,Iris Pro 5200,480GB,8GB,53Wh
59,PCMark 7 (2013),MSI X370 (8-cell),E-350,HD 6310,500GB,4GB,64Wh
59,PCMark 7 (2013),Acer Aspire R7-571-6858,Core i5-3337U,HD 4000,500GB,6GB,53Wh
59,PCMark 7 (2013),HP Spectre XT TouchSmart,Core i7-3517U,HD 4000,500GB,8GB,48Wh
59,PCMark 7 (2013),Alienware 18,Core i7-4900MQ,GTX 780M SLI,500GB,32GB,87Wh
59,PCMark 7 (2013),Dell XPS 15 (9530),Core i7-4702HQ,GT 750M 4GB GDDR5 + HD 4600,512GB,16GB,91Wh
59,PCMark 7 (2013),Lenovo ThinkPad P70,Xeon E3-1505M,M4000M,512GB,16GB,96Wh
59,PCMark 7 (2013),Lenovo ThinkPad X1 Carbon (2015),Core i7-5600U,Intel HD 5500,512GB,8GB,50Wh
59,PCMark 7 (2013),Clevo P157SM (Mythlogic Pollux 1613),Core i7-4900MQ,GTX 780M,512GB,8GB,77Wh
59,PCMark 7 (2013),Clevo P157SM (Mythlogic Pollux 1613),Core i7-4700MQ,GTX 780M,512GB,8GB,77Wh
59,PCMark 7 (2013),Microsoft Surface Book Core i7,Core i7-6600U,HD 520 + GT 940M,512GB,16GB,70Wh
59,PCMark 7 (2013),Dell XPS 15 (9550),Core i7-6700HQ,HD 530 + GTX 960M,512GB,16GB,84Wh
59,PCMark 7 (2013),Lenovo ThinkPad X1 Yoga,Core i7-6500U,HD 520,512GB,8GB,52Wh
59,PCMark 7 (2013),Razer Blade Stealth UHD,Core i7-6500U,HD 520,512GB,8GB,45Wh
59,PCMark 7 (2013),MSI GT72 Dominator Pro,Core i7-4710HQ,GTX 980M 8GB GDDR5,512GB,32GB,87Wh
59,PCMark 7 (2013),CyberPower Fangbook,Core i7-3630QM,GTX 675MX,60GB,16GB,87Wh
59,PCMark 7 (2013),Chuwi LapBook 14.1,Intel Celeron N3450,Intel HD 500,64GB,4GB,45Wh
59,PCMark 7 (2013),Microsoft Surface 3,Atom x7-Z8700,Intel HD Graphics,64GB,2GB,28Wh
59,PCMark 7 (2013),Microsoft Surface Pro 3 (Core i3),Core i3-4020Y,HD4200,64GB,4GB,42Wh
59,PCMark 7 (2013),MSI GX60 (Richland IGP),A10-5750M,HD 8650G Enduro,750GB,8GB,86Wh
59,PCMark 7 (2013),MSI GX60 (Richland),A10-5750M,HD 7970M Enduro,750GB,8GB,86Wh
59,PCMark 7 (2013),Dell Venue 11 Pro 7000,Intel Core M-5Y71 1.2 GHz,HD5300,128,8GB,38Wh
59,PCMark 7 (2013),Clevo W550EU (Mythlogic),Core i5-3340M,HD 4000,256GB,8GB,62Wh
59,PCMark 7 (2013),Microsoft Surface Studio,Core i7-6820HQ,GTX 980M,2TB,32GB,32Wh
59,PCMark 7 (2013),Alienware M17x R4 (7970M),Core i7-3720QM,HD 7970M Enduro,500GB,8GB,90Wh
59,PCMark 7 (2013),Alienware M17x R4 (7970M),Core i7-3720QM,HD 7970M Discrete,500GB,8GB,90Wh
59,PCMark 7 (2013),Alienware M17x R3 (GTX 580M),Core i7-2720QM,GTX 580M Optimus,320GB,8GB,90Wh
60,PCMark 8 - Creative,Microsoft Surface Book 2 15,Core i7-8650U,HD 620 + GTX 1060,1024GB,16GB,85Wh
60,PCMark 8 - Creative,Dell XPS 13 (9343) FHD,Core i5-5200U,HD 4000,128GB,4GB,52Wh
60,PCMark 8 - Creative,Dell Latitude 12 E5250,Core i5-4310U,HD 4400,128GB,8GB,51Wh
60,PCMark 8 - Creative,Sony VAIO Pro 13,Core i5-4200U,HD 4400,128GB,4GB,37Wh
60,PCMark 8 - Creative,Microsoft Surface Pro,Core i5-3317U,HD4000,128GB,4GB,42Wh
60,PCMark 8 - Creative,MSI GE40,Core i7-4702MQ,GTX 760M,128GB,8GB,65Wh
60,PCMark 8 - Creative,Gigabyte P35X v3,Core i7-4710HQ,GTX980M 8GB,128GB,16GB,75Wh
60,PCMark 8 - Creative,MSI GT70 GTX 880M Edition,Core i7-4800MQ,GTX 880M 8GB GDDR5 + HD 4600,1TB,12GB,87Wh
60,PCMark 8 - Creative,MSI GE60 Apache Pro,Core i7-4700HQ,GTX 860M 2GB GDDR5 + HD 4600,1TB,8GB,49Wh
60,PCMark 8 - Creative,Acer Aspire V7-482PG-9884,Core i7-4500U,GT 750M 4GB DDR3 + HD 4400,1TB,12GB,53Wh
60,PCMark 8 - Creative,MSI GT83VR Titan,Core i7-7920HQ,GTX 1080 SLI,1TB,64GB,75Wh
60,PCMark 8 - Creative,MSI GE75 Raider,Core i9-9880H,UHD 630 + RTX 2080,1TB,32GB,65Wh
60,PCMark 8 - Creative,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB,16GB,82Wh
60,PCMark 8 - Creative,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB,16GB,62Wh
60,PCMark 8 - Creative,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB,16GB,82Wh
60,PCMark 8 - Creative,Razer Blade 14 (Early 2015),Core i7-4720HQ,GTX 970M,256GB,16GB,70Wh
60,PCMark 8 - Creative,Alienware 17,Core i7-4800MQ,GTX 780M,256GB,16GB,87Wh
60,PCMark 8 - Creative,Razer Blade 14 (Early 2014),Core i7-4702HQ,GTX 870M,256GB,8GB,70Wh
60,PCMark 8 - Creative,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB,16GB,46Wh
60,PCMark 8 - Creative,Dell XPS 13 (9300) FHD,Core i7-1065G7,HD 4000,256GB,16GB,52Wh
60,PCMark 8 - Creative,iBuyPower M1771 (MSI GS70),Core i7-4700HQ,GTX 765M,256GB,16GB,64Wh
60,PCMark 8 - Creative,HP ZBook 14,Core i7-4600U,FirePro M4100 1GB GDDR5 + HD 4600,256GB,16GB,50Wh
60,PCMark 8 - Creative,Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB,8GB,39Wh
60,PCMark 8 - Creative,Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB,8GB,70Wh
60,PCMark 8 - Creative,Acer Aspire S7-393 (Broadwell ULT),Core i7-5500U,HD 5500,256GB,8GB,46Wh
60,PCMark 8 - Creative,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB,12GB,60Wh
60,PCMark 8 - Creative,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB,8GB,47Wh
60,PCMark 8 - Creative,Lenovo ThinkPad T450s,Core i5-5300U,HD 5500,256GB,8GB,46Wh
60,PCMark 8 - Creative,Dell XPS 13 (9343) QHD+,Core i5-5200U,HD 4000,256GB,8GB,52Wh
60,PCMark 8 - Creative,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB,8GB,48Wh
60,PCMark 8 - Creative,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB,8GB,38Wh
60,PCMark 8 - Creative,Lenovo Yoga 3 Pro,Core M-5Y71,HD5300,256GB,8GB,44Wh
60,PCMark 8 - Creative,ASUS Zenbook UX305,Core M-5Y10,HD 5300,256GB,8GB,45Wh
60,PCMark 8 - Creative,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB,16GB,55Wh
60,PCMark 8 - Creative,Apple 13-inch MacBook Air (Early 2014),Core i5-4260U,HD 5000,256GB,4GB,54Wh
60,PCMark 8 - Creative,Microsoft Surface Pro 3,Core i5-4300U,HD4400,256GB,8GB,42Wh
60,PCMark 8 - Creative,Microsoft Surface Pro 2,Core i5-4200U,HD4400,256GB,8GB,42Wh
60,PCMark 8 - Creative,Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB,4GB,55Wh
60,PCMark 8 - Creative,Acer Aspire R 13,Core i7-5500U,HD 5500,256GB,8GB,50Wh
60,PCMark 8 - Creative,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB,16GB,52Wh
60,PCMark 8 - Creative,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1,32GB,84Wh
60,PCMark 8 - Creative,Chuwi LapBook SE,Intel Celeron N4100,Intel UHD 600,32GB,4GB,37Wh
60,PCMark 8 - Creative,Clevo W740SU (AVADirect),Core i7-4750HQ,Iris Pro 5200,480GB,8GB,53Wh
60,PCMark 8 - Creative,Microsoft Surface Book 3 15,Core i7-1065G7,Iris Plus + GTX 1660 Ti,500GB,32GB,85Wh
60,PCMark 8 - Creative,Lenovo ThinkPad A285,Ryzen 5 Pro 2500U,Vega 8,512,8GB,48Wh
60,PCMark 8 - Creative,Dell XPS 15 (9530),Core i7-4702HQ,GT 750M 4GB GDDR5 + HD 4600,512GB,16GB,91Wh
60,PCMark 8 - Creative,Huawei MateBook X Pro,Core i7-8550U,UHD630 + MX150,512GB,16GB,57Wh
60,PCMark 8 - Creative,ASUS ZenBook 3 UX490UA,Core i7-8550U,HD620,512GB,16GB,46Wh
60,PCMark 8 - Creative,Lenovo ThinkPad P70,Xeon E3-1505M,M4000M,512GB,16GB,96Wh
60,PCMark 8 - Creative,Lenovo ThinkPad X1 Carbon (2015),Core i7-5600U,Intel HD 5500,512GB,8GB,50Wh
60,PCMark 8 - Creative,Clevo P775TM1-G (Eurocom Sky X7C),Core i9-9900K,RTX 2080,512GB,64GB,80Wh
60,PCMark 8 - Creative,Dell XPS 15 (9560),Core i7-7700HQ,HD 630 + GTX 1050,512GB,16GB,97Wh
60,PCMark 8 - Creative,Microsoft Surface Pro (2017),Core i7-7660U,Intel Iris Plus 640,512GB,16GB,45Wh
60,PCMark 8 - Creative,Dell Latitude 13 7390 2-in-1,Core i7-8650U,UHD 620,512GB,16GB,60Wh
60,PCMark 8 - Creative,MSI Prestige 14 Evo,Core i7-1185G7,Xe Graphics,512GB,16GB,52Wh
60,PCMark 8 - Creative,Dell XPS 13 2-in-1 (7390),Core i7-1065G7,Iris Plus Graphics,512GB,16GB,50Wh
